image_path,label_path,base_name,split,width,height,n_objects,n_cars,n_pedestrians,n_cyclists,n_trucks,class_counts_str
data/images/val/002079.png,data/labels/002079.txt,002079,val,1224,370,5,5,0,0,0,{'Car': 5}
data/images/val/002080.png,data/labels/002080.txt,002080,val,1242,375,8,7,1,0,0,"{'Car': 7, 'Pedestrian': 1}"
data/images/val/002081.png,data/labels/002081.txt,002081,val,1242,375,6,5,0,0,1,"{'Van': 1, 'Car': 5}"
data/images/val/002082.png,data/labels/002082.txt,002082,val,1242,375,9,8,0,0,1,"{'Car': 8, 'Van': 1}"
data/images/val/002083.png,data/labels/002083.txt,002083,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/002084.png,data/labels/002084.txt,002084,val,1224,370,7,4,1,1,1,"{'Car': 4, 'Pedestrian': 1, 'Cyclist': 1, 'Van': 1}"
data/images/val/002085.png,data/labels/002085.txt,002085,val,1242,375,9,9,0,0,0,{'Car': 9}
data/images/val/002086.png,data/labels/002086.txt,002086,val,1242,375,9,9,0,0,0,{'Car': 9}
data/images/val/002087.png,data/labels/002087.txt,002087,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002088.png,data/labels/002088.txt,002088,val,1242,375,12,9,0,1,2,"{'Car': 9, 'Van': 2, 'Cyclist': 1}"
data/images/val/002089.png,data/labels/002089.txt,002089,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/002090.png,data/labels/002090.txt,002090,val,1242,375,3,2,0,0,1,"{'Truck': 1, 'Car': 2}"
data/images/val/002091.png,data/labels/002091.txt,002091,val,1242,375,3,1,1,0,0,"{'Tram': 1, 'Pedestrian': 1, 'Car': 1}"
data/images/val/002092.png,data/labels/002092.txt,002092,val,1242,375,9,8,0,1,0,"{'Car': 8, 'Cyclist': 1}"
data/images/val/002093.png,data/labels/002093.txt,002093,val,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/002094.png,data/labels/002094.txt,002094,val,1242,375,2,1,1,0,0,"{'Pedestrian': 1, 'Car': 1}"
data/images/val/002095.png,data/labels/002095.txt,002095,val,1242,375,14,4,7,3,0,"{'Car': 4, 'Cyclist': 3, 'Pedestrian': 7}"
data/images/val/002096.png,data/labels/002096.txt,002096,val,1242,375,11,8,1,1,1,"{'Car': 8, 'Pedestrian': 1, 'Cyclist': 1, 'Van': 1}"
data/images/val/002097.png,data/labels/002097.txt,002097,val,1242,375,6,4,0,0,2,"{'Car': 4, 'Truck': 1, 'Van': 1}"
data/images/val/002098.png,data/labels/002098.txt,002098,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/002099.png,data/labels/002099.txt,002099,val,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/val/002100.png,data/labels/002100.txt,002100,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002101.png,data/labels/002101.txt,002101,val,1242,375,8,5,1,0,1,"{'Car': 5, 'Van': 1, 'Pedestrian': 1, 'Misc': 1}"
data/images/val/002102.png,data/labels/002102.txt,002102,val,1242,375,9,9,0,0,0,{'Car': 9}
data/images/val/002103.png,data/labels/002103.txt,002103,val,1224,370,6,5,0,0,0,"{'Car': 5, 'Misc': 1}"
data/images/val/002104.png,data/labels/002104.txt,002104,val,1242,375,3,2,0,0,0,"{'Car': 2, 'Misc': 1}"
data/images/val/002105.png,data/labels/002105.txt,002105,val,1242,375,14,8,0,0,5,"{'Car': 8, 'Van': 4, 'Truck': 1, 'Misc': 1}"
data/images/val/002106.png,data/labels/002106.txt,002106,val,1242,375,15,12,0,0,3,"{'Car': 12, 'Van': 2, 'Truck': 1}"
data/images/val/002107.png,data/labels/002107.txt,002107,val,1242,375,11,10,0,0,1,"{'Car': 10, 'Van': 1}"
data/images/val/002108.png,data/labels/002108.txt,002108,val,1224,370,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002109.png,data/labels/002109.txt,002109,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002110.png,data/labels/002110.txt,002110,val,1242,375,10,7,1,1,1,"{'Car': 7, 'Van': 1, 'Cyclist': 1, 'Pedestrian': 1}"
data/images/val/002111.png,data/labels/002111.txt,002111,val,1242,375,3,2,0,0,1,"{'Car': 2, 'Van': 1}"
data/images/val/002112.png,data/labels/002112.txt,002112,val,1242,375,8,5,0,3,0,"{'Car': 5, 'Cyclist': 3}"
data/images/val/002113.png,data/labels/002113.txt,002113,val,1242,375,5,3,0,0,1,"{'Car': 3, 'Truck': 1, 'Misc': 1}"
data/images/val/002114.png,data/labels/002114.txt,002114,val,1242,375,4,2,1,0,0,"{'Car': 2, 'Misc': 1, 'Pedestrian': 1}"
data/images/val/002115.png,data/labels/002115.txt,002115,val,1224,370,3,2,0,0,1,"{'Truck': 1, 'Car': 2}"
data/images/val/002116.png,data/labels/002116.txt,002116,val,1242,375,2,1,0,0,1,"{'Car': 1, 'Truck': 1}"
data/images/val/002117.png,data/labels/002117.txt,002117,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002118.png,data/labels/002118.txt,002118,val,1242,375,4,2,0,0,2,"{'Van': 1, 'Car': 2, 'Truck': 1}"
data/images/val/002119.png,data/labels/002119.txt,002119,val,1242,375,6,6,0,0,0,{'Car': 6}
data/images/val/002120.png,data/labels/002120.txt,002120,val,1224,370,1,1,0,0,0,{'Car': 1}
data/images/val/002121.png,data/labels/002121.txt,002121,val,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/val/002122.png,data/labels/002122.txt,002122,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/002123.png,data/labels/002123.txt,002123,val,1224,370,3,3,0,0,0,{'Car': 3}
data/images/val/002124.png,data/labels/002124.txt,002124,val,1242,375,5,2,2,1,0,"{'Car': 2, 'Cyclist': 1, 'Pedestrian': 2}"
data/images/val/002125.png,data/labels/002125.txt,002125,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/002126.png,data/labels/002126.txt,002126,val,1242,375,14,14,0,0,0,{'Car': 14}
data/images/val/002127.png,data/labels/002127.txt,002127,val,1242,375,3,2,0,0,0,"{'Car': 2, 'Misc': 1}"
data/images/val/002128.png,data/labels/002128.txt,002128,val,1242,375,7,5,1,0,1,"{'Car': 5, 'Truck': 1, 'Pedestrian': 1}"
data/images/val/002129.png,data/labels/002129.txt,002129,val,1242,375,13,12,0,0,1,"{'Car': 12, 'Van': 1}"
data/images/val/002130.png,data/labels/002130.txt,002130,val,1242,375,6,6,0,0,0,{'Car': 6}
data/images/val/002131.png,data/labels/002131.txt,002131,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/002132.png,data/labels/002132.txt,002132,val,1224,370,4,4,0,0,0,{'Car': 4}
data/images/val/002133.png,data/labels/002133.txt,002133,val,1242,375,4,0,3,0,0,"{'Pedestrian': 3, 'Misc': 1}"
data/images/val/002134.png,data/labels/002134.txt,002134,val,1242,375,14,11,0,0,3,"{'Car': 11, 'Van': 2, 'Truck': 1}"
data/images/val/002135.png,data/labels/002135.txt,002135,val,1242,375,15,14,0,1,0,"{'Car': 14, 'Cyclist': 1}"
data/images/val/002136.png,data/labels/002136.txt,002136,val,1224,370,6,3,0,0,2,"{'Van': 2, 'Car': 3, 'Misc': 1}"
data/images/val/002137.png,data/labels/002137.txt,002137,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/002138.png,data/labels/002138.txt,002138,val,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/002139.png,data/labels/002139.txt,002139,val,1242,375,10,9,0,0,0,"{'Car': 9, 'Misc': 1}"
data/images/val/002140.png,data/labels/002140.txt,002140,val,1242,375,7,3,0,0,2,"{'Car': 3, 'Misc': 2, 'Van': 1, 'Truck': 1}"
data/images/val/002141.png,data/labels/002141.txt,002141,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/002142.png,data/labels/002142.txt,002142,val,1242,375,12,12,0,0,0,{'Car': 12}
data/images/val/002143.png,data/labels/002143.txt,002143,val,1242,375,3,2,0,0,0,"{'Car': 2, 'Misc': 1}"
data/images/val/002144.png,data/labels/002144.txt,002144,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002145.png,data/labels/002145.txt,002145,val,1242,375,6,6,0,0,0,{'Car': 6}
data/images/val/002146.png,data/labels/002146.txt,002146,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002147.png,data/labels/002147.txt,002147,val,1242,375,15,12,1,0,2,"{'Car': 12, 'Van': 2, 'Pedestrian': 1}"
data/images/val/002148.png,data/labels/002148.txt,002148,val,1224,370,1,1,0,0,0,{'Car': 1}
data/images/val/002149.png,data/labels/002149.txt,002149,val,1224,370,6,0,4,2,0,"{'Cyclist': 2, 'Pedestrian': 4}"
data/images/val/002150.png,data/labels/002150.txt,002150,val,1224,370,9,9,0,0,0,{'Car': 9}
data/images/val/002151.png,data/labels/002151.txt,002151,val,1242,375,6,2,0,0,2,"{'Car': 2, 'Van': 1, 'Misc': 2, 'Truck': 1}"
data/images/val/002152.png,data/labels/002152.txt,002152,val,1242,375,11,10,0,0,1,"{'Car': 10, 'Van': 1}"
data/images/val/002153.png,data/labels/002153.txt,002153,val,1242,375,10,8,0,2,0,"{'Car': 8, 'Cyclist': 2}"
data/images/val/002154.png,data/labels/002154.txt,002154,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002155.png,data/labels/002155.txt,002155,val,1224,370,15,13,0,0,2,"{'Car': 13, 'Van': 2}"
data/images/val/002156.png,data/labels/002156.txt,002156,val,1242,375,11,0,9,2,0,"{'Pedestrian': 9, 'Cyclist': 2}"
data/images/val/002157.png,data/labels/002157.txt,002157,val,1242,375,11,10,1,0,0,"{'Car': 10, 'Pedestrian': 1}"
data/images/val/002158.png,data/labels/002158.txt,002158,val,1242,375,7,7,0,0,0,{'Car': 7}
data/images/val/002159.png,data/labels/002159.txt,002159,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002160.png,data/labels/002160.txt,002160,val,1242,375,9,0,8,0,1,"{'Pedestrian': 8, 'Van': 1}"
data/images/val/002161.png,data/labels/002161.txt,002161,val,1242,375,9,7,2,0,0,"{'Car': 7, 'Pedestrian': 2}"
data/images/val/002162.png,data/labels/002162.txt,002162,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002163.png,data/labels/002163.txt,002163,val,1242,375,4,3,0,0,1,"{'Truck': 1, 'Car': 3}"
data/images/val/002164.png,data/labels/002164.txt,002164,val,1242,375,4,2,1,1,0,"{'Cyclist': 1, 'Car': 2, 'Pedestrian': 1}"
data/images/val/002165.png,data/labels/002165.txt,002165,val,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/val/002166.png,data/labels/002166.txt,002166,val,1242,375,3,1,0,0,2,"{'Truck': 1, 'Van': 1, 'Car': 1}"
data/images/val/002167.png,data/labels/002167.txt,002167,val,1242,375,7,5,0,1,0,"{'Tram': 1, 'Car': 5, 'Cyclist': 1}"
data/images/val/002168.png,data/labels/002168.txt,002168,val,1242,375,9,9,0,0,0,{'Car': 9}
data/images/val/002169.png,data/labels/002169.txt,002169,val,1242,375,9,9,0,0,0,{'Car': 9}
data/images/val/002170.png,data/labels/002170.txt,002170,val,1242,375,5,4,0,0,1,"{'Car': 4, 'Truck': 1}"
data/images/val/002171.png,data/labels/002171.txt,002171,val,1224,370,14,4,9,1,0,"{'Pedestrian': 9, 'Car': 4, 'Cyclist': 1}"
data/images/val/002172.png,data/labels/002172.txt,002172,val,1224,370,8,5,0,0,2,"{'Van': 2, 'Car': 5, 'Tram': 1}"
data/images/val/002173.png,data/labels/002173.txt,002173,val,1242,375,10,6,0,0,3,"{'Car': 6, 'Van': 3, 'Misc': 1}"
data/images/val/002174.png,data/labels/002174.txt,002174,val,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/val/002175.png,data/labels/002175.txt,002175,val,1242,375,16,4,12,0,0,"{'Car': 4, 'Pedestrian': 12}"
data/images/val/002176.png,data/labels/002176.txt,002176,val,1242,375,9,8,1,0,0,"{'Car': 8, 'Pedestrian': 1}"
data/images/val/002177.png,data/labels/002177.txt,002177,val,1242,375,10,10,0,0,0,{'Car': 10}
data/images/val/002178.png,data/labels/002178.txt,002178,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002179.png,data/labels/002179.txt,002179,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002180.png,data/labels/002180.txt,002180,val,1242,375,5,0,3,2,0,"{'Pedestrian': 3, 'Cyclist': 2}"
data/images/val/002181.png,data/labels/002181.txt,002181,val,1242,375,13,10,1,0,2,"{'Car': 10, 'Van': 2, 'Pedestrian': 1}"
data/images/val/002182.png,data/labels/002182.txt,002182,val,1242,375,9,8,0,0,1,"{'Car': 8, 'Van': 1}"
data/images/val/002183.png,data/labels/002183.txt,002183,val,1242,375,7,7,0,0,0,{'Car': 7}
data/images/val/002184.png,data/labels/002184.txt,002184,val,1224,370,2,2,0,0,0,{'Car': 2}
data/images/val/002185.png,data/labels/002185.txt,002185,val,1226,370,7,5,0,0,2,"{'Car': 5, 'Van': 1, 'Truck': 1}"
data/images/val/002186.png,data/labels/002186.txt,002186,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002187.png,data/labels/002187.txt,002187,val,1224,370,10,10,0,0,0,{'Car': 10}
data/images/val/002188.png,data/labels/002188.txt,002188,val,1242,375,3,1,0,0,2,"{'Car': 1, 'Truck': 2}"
data/images/val/002189.png,data/labels/002189.txt,002189,val,1242,375,5,0,5,0,0,{'Pedestrian': 5}
data/images/val/002190.png,data/labels/002190.txt,002190,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002191.png,data/labels/002191.txt,002191,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/002192.png,data/labels/002192.txt,002192,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002193.png,data/labels/002193.txt,002193,val,1224,370,5,5,0,0,0,{'Car': 5}
data/images/val/002194.png,data/labels/002194.txt,002194,val,1242,375,15,11,1,0,3,"{'Car': 11, 'Van': 2, 'Pedestrian': 1, 'Truck': 1}"
data/images/val/002195.png,data/labels/002195.txt,002195,val,1242,375,5,4,0,0,1,"{'Car': 4, 'Van': 1}"
data/images/val/002196.png,data/labels/002196.txt,002196,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002197.png,data/labels/002197.txt,002197,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002198.png,data/labels/002198.txt,002198,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002199.png,data/labels/002199.txt,002199,val,1242,375,8,5,0,2,1,"{'Car': 5, 'Cyclist': 2, 'Van': 1}"
data/images/val/002200.png,data/labels/002200.txt,002200,val,1242,375,8,7,0,1,0,"{'Car': 7, 'Cyclist': 1}"
data/images/val/002201.png,data/labels/002201.txt,002201,val,1242,375,7,6,0,0,1,"{'Car': 6, 'Truck': 1}"
data/images/val/002202.png,data/labels/002202.txt,002202,val,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/002203.png,data/labels/002203.txt,002203,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002204.png,data/labels/002204.txt,002204,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002205.png,data/labels/002205.txt,002205,val,1242,375,13,12,0,0,1,"{'Car': 12, 'Van': 1}"
data/images/val/002206.png,data/labels/002206.txt,002206,val,1242,375,8,1,4,3,0,"{'Pedestrian': 4, 'Cyclist': 3, 'Car': 1}"
data/images/val/002207.png,data/labels/002207.txt,002207,val,1242,375,3,2,0,0,1,"{'Car': 2, 'Van': 1}"
data/images/val/002208.png,data/labels/002208.txt,002208,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002209.png,data/labels/002209.txt,002209,val,1242,375,9,8,0,0,1,"{'Car': 8, 'Van': 1}"
data/images/val/002210.png,data/labels/002210.txt,002210,val,1242,375,7,5,0,1,1,"{'Van': 1, 'Car': 5, 'Cyclist': 1}"
data/images/val/002211.png,data/labels/002211.txt,002211,val,1242,375,6,4,0,1,1,"{'Car': 4, 'Van': 1, 'Cyclist': 1}"
data/images/val/002212.png,data/labels/002212.txt,002212,val,1242,375,13,12,0,0,1,"{'Car': 12, 'Van': 1}"
data/images/val/002213.png,data/labels/002213.txt,002213,val,1242,375,2,1,0,0,0,"{'Misc': 1, 'Car': 1}"
data/images/val/002214.png,data/labels/002214.txt,002214,val,1242,375,6,5,0,0,1,"{'Car': 5, 'Van': 1}"
data/images/val/002215.png,data/labels/002215.txt,002215,val,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/002216.png,data/labels/002216.txt,002216,val,1242,375,11,9,0,1,1,"{'Car': 9, 'Cyclist': 1, 'Van': 1}"
data/images/val/002217.png,data/labels/002217.txt,002217,val,1242,375,6,1,0,0,0,"{'Car': 1, 'Tram': 5}"
data/images/val/002218.png,data/labels/002218.txt,002218,val,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/002219.png,data/labels/002219.txt,002219,val,1242,375,9,9,0,0,0,{'Car': 9}
data/images/val/002220.png,data/labels/002220.txt,002220,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002221.png,data/labels/002221.txt,002221,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/002222.png,data/labels/002222.txt,002222,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002223.png,data/labels/002223.txt,002223,val,1224,370,7,7,0,0,0,{'Car': 7}
data/images/val/002224.png,data/labels/002224.txt,002224,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002225.png,data/labels/002225.txt,002225,val,1242,375,9,9,0,0,0,{'Car': 9}
data/images/val/002226.png,data/labels/002226.txt,002226,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002227.png,data/labels/002227.txt,002227,val,1242,375,6,4,0,2,0,"{'Car': 4, 'Cyclist': 2}"
data/images/val/002228.png,data/labels/002228.txt,002228,val,1242,375,6,5,0,0,1,"{'Car': 5, 'Van': 1}"
data/images/val/002229.png,data/labels/002229.txt,002229,val,1242,375,5,3,0,0,2,"{'Car': 3, 'Truck': 1, 'Van': 1}"
data/images/val/002230.png,data/labels/002230.txt,002230,val,1242,375,10,6,0,0,4,"{'Car': 6, 'Van': 3, 'Truck': 1}"
data/images/val/002231.png,data/labels/002231.txt,002231,val,1242,375,2,1,0,0,0,"{'Car': 1, 'Tram': 1}"
data/images/val/002232.png,data/labels/002232.txt,002232,val,1224,370,6,5,0,1,0,"{'Car': 5, 'Cyclist': 1}"
data/images/val/002233.png,data/labels/002233.txt,002233,val,1224,370,5,4,0,1,0,"{'Car': 4, 'Cyclist': 1}"
data/images/val/002234.png,data/labels/002234.txt,002234,val,1242,375,7,6,0,0,1,"{'Car': 6, 'Van': 1}"
data/images/val/002235.png,data/labels/002235.txt,002235,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/002236.png,data/labels/002236.txt,002236,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002237.png,data/labels/002237.txt,002237,val,1224,370,6,5,0,0,0,"{'Car': 5, 'Misc': 1}"
data/images/val/002238.png,data/labels/002238.txt,002238,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002239.png,data/labels/002239.txt,002239,val,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/002240.png,data/labels/002240.txt,002240,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002241.png,data/labels/002241.txt,002241,val,1242,375,6,5,0,0,1,"{'Car': 5, 'Truck': 1}"
data/images/val/002242.png,data/labels/002242.txt,002242,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002243.png,data/labels/002243.txt,002243,val,1242,375,4,1,2,0,0,"{'Tram': 1, 'Pedestrian': 2, 'Car': 1}"
data/images/val/002244.png,data/labels/002244.txt,002244,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002245.png,data/labels/002245.txt,002245,val,1242,375,5,2,2,1,0,"{'Car': 2, 'Cyclist': 1, 'Pedestrian': 2}"
data/images/val/002246.png,data/labels/002246.txt,002246,val,1242,375,4,1,0,0,2,"{'Van': 2, 'Car': 1, 'Misc': 1}"
data/images/val/002247.png,data/labels/002247.txt,002247,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002248.png,data/labels/002248.txt,002248,val,1242,375,4,3,0,0,0,"{'Car': 3, 'Tram': 1}"
data/images/val/002249.png,data/labels/002249.txt,002249,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002250.png,data/labels/002250.txt,002250,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/002251.png,data/labels/002251.txt,002251,val,1224,370,1,1,0,0,0,{'Car': 1}
data/images/val/002252.png,data/labels/002252.txt,002252,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002253.png,data/labels/002253.txt,002253,val,1242,375,8,3,0,0,4,"{'Van': 4, 'Car': 3, 'Tram': 1}"
data/images/val/002254.png,data/labels/002254.txt,002254,val,1242,375,13,12,0,1,0,"{'Car': 12, 'Cyclist': 1}"
data/images/val/002255.png,data/labels/002255.txt,002255,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/002256.png,data/labels/002256.txt,002256,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/002257.png,data/labels/002257.txt,002257,val,1242,375,16,15,0,1,0,"{'Car': 15, 'Cyclist': 1}"
data/images/val/002258.png,data/labels/002258.txt,002258,val,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/002259.png,data/labels/002259.txt,002259,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002260.png,data/labels/002260.txt,002260,val,1242,375,7,5,0,0,0,"{'Car': 5, 'Misc': 2}"
data/images/val/002261.png,data/labels/002261.txt,002261,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002262.png,data/labels/002262.txt,002262,val,1242,375,9,8,0,0,1,"{'Car': 8, 'Van': 1}"
data/images/val/002263.png,data/labels/002263.txt,002263,val,1242,375,9,6,0,0,3,"{'Car': 6, 'Van': 2, 'Truck': 1}"
data/images/val/002264.png,data/labels/002264.txt,002264,val,1242,375,3,1,0,1,1,"{'Cyclist': 1, 'Van': 1, 'Car': 1}"
data/images/val/002265.png,data/labels/002265.txt,002265,val,1242,375,3,2,0,0,0,"{'Car': 2, 'Misc': 1}"
data/images/val/002266.png,data/labels/002266.txt,002266,val,1242,375,7,3,3,1,0,"{'Car': 3, 'Cyclist': 1, 'Pedestrian': 3}"
data/images/val/002267.png,data/labels/002267.txt,002267,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002268.png,data/labels/002268.txt,002268,val,1242,375,7,6,0,0,0,"{'Car': 6, 'Tram': 1}"
data/images/val/002269.png,data/labels/002269.txt,002269,val,1242,375,3,2,0,1,0,"{'Car': 2, 'Cyclist': 1}"
data/images/val/002270.png,data/labels/002270.txt,002270,val,1242,375,6,6,0,0,0,{'Car': 6}
data/images/val/002271.png,data/labels/002271.txt,002271,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002272.png,data/labels/002272.txt,002272,val,1242,375,7,6,0,0,1,"{'Car': 6, 'Van': 1}"
data/images/val/002273.png,data/labels/002273.txt,002273,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/002274.png,data/labels/002274.txt,002274,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/002275.png,data/labels/002275.txt,002275,val,1242,375,10,6,0,1,3,"{'Car': 6, 'Van': 3, 'Cyclist': 1}"
data/images/val/002276.png,data/labels/002276.txt,002276,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002277.png,data/labels/002277.txt,002277,val,1224,370,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/002278.png,data/labels/002278.txt,002278,val,1242,375,2,1,0,0,1,"{'Car': 1, 'Van': 1}"
data/images/val/002279.png,data/labels/002279.txt,002279,val,1242,375,3,0,1,2,0,"{'Pedestrian': 1, 'Cyclist': 2}"
data/images/val/002280.png,data/labels/002280.txt,002280,val,1242,375,3,2,0,0,1,"{'Truck': 1, 'Car': 2}"
data/images/val/002281.png,data/labels/002281.txt,002281,val,1242,375,15,13,0,0,2,"{'Car': 13, 'Van': 2}"
data/images/val/002282.png,data/labels/002282.txt,002282,val,1242,375,9,0,7,1,0,"{'Pedestrian': 7, 'Cyclist': 1, 'Person_sitting': 1}"
data/images/val/002283.png,data/labels/002283.txt,002283,val,1242,375,3,1,1,1,0,"{'Car': 1, 'Pedestrian': 1, 'Cyclist': 1}"
data/images/val/002284.png,data/labels/002284.txt,002284,val,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/val/002285.png,data/labels/002285.txt,002285,val,1242,375,8,4,2,1,1,"{'Car': 4, 'Pedestrian': 2, 'Cyclist': 1, 'Van': 1}"
data/images/val/002286.png,data/labels/002286.txt,002286,val,1242,375,4,3,0,0,0,"{'Car': 3, 'Tram': 1}"
data/images/val/002287.png,data/labels/002287.txt,002287,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002288.png,data/labels/002288.txt,002288,val,1242,375,6,3,0,3,0,"{'Car': 3, 'Cyclist': 3}"
data/images/val/002289.png,data/labels/002289.txt,002289,val,1242,375,8,0,5,3,0,"{'Cyclist': 3, 'Pedestrian': 5}"
data/images/val/002290.png,data/labels/002290.txt,002290,val,1242,375,8,8,0,0,0,{'Car': 8}
data/images/val/002291.png,data/labels/002291.txt,002291,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002292.png,data/labels/002292.txt,002292,val,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/002293.png,data/labels/002293.txt,002293,val,1242,375,11,8,0,0,1,"{'Car': 8, 'Misc': 2, 'Van': 1}"
data/images/val/002294.png,data/labels/002294.txt,002294,val,1224,370,6,2,2,0,2,"{'Truck': 1, 'Car': 2, 'Pedestrian': 2, 'Van': 1}"
data/images/val/002295.png,data/labels/002295.txt,002295,val,1242,375,14,9,0,0,4,"{'Car': 9, 'Van': 4, 'Misc': 1}"
data/images/val/002296.png,data/labels/002296.txt,002296,val,1242,375,3,2,0,1,0,"{'Cyclist': 1, 'Car': 2}"
data/images/val/002297.png,data/labels/002297.txt,002297,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/002298.png,data/labels/002298.txt,002298,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/002299.png,data/labels/002299.txt,002299,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/002300.png,data/labels/002300.txt,002300,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/002301.png,data/labels/002301.txt,002301,val,1242,375,6,4,1,0,0,"{'Car': 4, 'Misc': 1, 'Pedestrian': 1}"
data/images/val/002302.png,data/labels/002302.txt,002302,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/002303.png,data/labels/002303.txt,002303,val,1242,375,8,6,0,0,2,"{'Car': 6, 'Truck': 1, 'Van': 1}"
data/images/val/002304.png,data/labels/002304.txt,002304,val,1242,375,2,1,0,0,1,"{'Car': 1, 'Truck': 1}"
data/images/val/002305.png,data/labels/002305.txt,002305,val,1242,375,8,7,0,0,1,"{'Car': 7, 'Van': 1}"
data/images/val/002306.png,data/labels/002306.txt,002306,val,1242,375,6,4,0,0,1,"{'Van': 1, 'Car': 4, 'Misc': 1}"
